,food,Caloric Value,Carbohydrates,Protein,Fat,Sugars,Fiber
777,Semolina idli (Suji/Rava idli),206.3904266357422,33.67109680175781,9.344619750976562,3.473734140396118,3.416455745697021,5.845991611480713
778,Poshtik chilla/cheela,159.5341339111328,27.46605110168457,4.847729682922363,3.0402166843414307,1.221203088760376,4.908596515655518
779,Stuffed bittergourd (dry) (Bharwa karela),217.6478729248047,2.489490032196045,1.2869261503219604,22.384201049804688,0.0661231055855751,3.0001885890960693
781,Creamed spinach,96.9149932861328,4.442425727844238,5.184081554412842,6.390686988830566,1.590238332748413,1.3275500535964966
785,Woodapple juice (Bel ka sharbat),34.176883697509766,6.509658336639404,0.62922203540802,0.6988614797592163,5.752609252929688,1.0298007726669312
786,Sattu drink,23.377426147460938,5.155844211578369,0.5648049712181091,0.1391700506210327,3.958352565765381,0.3970670700073242
787,Apple and honey sorbet (Seb aur shehad ka sharbat),121.2970733642578,30.74224090576172,0.1533718258142471,0.288591206073761,29.179607391357425,1.1305080652236938
788,Thandai,101.1769027709961,9.132845878601074,3.5914835929870605,5.887108325958252,8.207235336303711,0.7960942387580872
789,Cucumber sharbat (Kheere ka sharbat),27.2839412689209,6.635036468505859,0.2591241002082824,0.0583941601216793,5.463503360748291,0.7810218930244446
790,Apple oats chia seed smoothie,85.6448974609375,13.070342063903809,3.491137742996216,2.4763245582580566,5.7610182762146,1.4442323446273804
791,Nannari sharbat,88.78984069824219,23.623947143554688,0.0104035874828696,0.0094170402735471,23.58466339111328,0.0
792,Semolina milk drink (Thari kanji),44.1622200012207,6.925323486328125,0.9835715889930724,1.363272786140442,3.882113456726074,0.7230014801025391
793,Saffron milk (Kesariya doodh),102.18103790283205,12.643503189086914,3.168829679489136,4.56899356842041,12.503067016601562,0.1441615372896194
794,Black rice kheer (Chak-hao kheer),147.936767578125,22.93030548095703,4.366131782531738,4.905136585235596,12.568803787231444,0.7645264863967896
795,Coconut kheer (Nariyal ki kheer),162.61248779296875,14.42290210723877,3.397630214691162,10.546659469604492,13.729865074157717,1.5344955921173096
796,Apple sago payasam (Seb aur sabudana ki kheer),136.503173828125,14.403240203857422,3.130678176879883,7.660542011260986,10.63227367401123,0.381131649017334
797,Kesari bath,244.56851196289065,31.38280296325684,2.395093441009521,12.585087776184082,20.16176414489746,1.6523536443710327
798,Putharekulu,318.3032531738281,59.60747909545898,3.6570093631744394,7.554205894470215,23.864486694335938,1.747663497924805
799,Mango malpua,334.6436462402344,12.841540336608888,1.6494756937026978,30.671104431152344,4.958759784698486,2.0830981731414795
800,Mango vanilla custard,147.63104248046875,18.40708541870117,3.43033218383789,7.043948173522949,14.620885848999023,0.993726909160614
801,Kiwi granola pudding,280.9878234863281,32.33153533935547,5.600944519042969,15.35951328277588,15.075992584228516,3.709637403488159
802,Oats burfi,425.1870727539063,62.46829605102539,8.886306762695312,17.26929473876953,32.92688751220703,4.9580912590026855
803,Lotus seed halwa (Kamal gattay ka halwa),370.5499572753906,39.56206893920898,7.790459632873535,20.688159942626957,9.7972412109375,0.4225287437438965
804,Amaranth ladoo (Rajgira ladoo),454.1483154296875,51.32711791992188,10.11602783203125,22.7022647857666,19.920785903930664,5.109809398651123
805,Chhena poda,344.5653076171875,33.63724899291992,13.684338569641112,17.940107345581055,30.654029846191406,1.3966330289840698
806,Sweet couscous dessert,196.199951171875,29.69262313842773,3.8134419918060303,7.691786289215088,15.89146327972412,2.17587947845459
807,Sweetened yogurt (Shrikhand),107.1770248413086,16.016088485717773,5.2735915184021,2.893601417541504,15.81455421447754,0.0793262496590614
808,Thickened sweetened milk (Rabri),102.7945556640625,10.545642852783203,3.5154900550842285,5.349130153656006,10.092884063720703,0.1945489794015884
809,Gram flour halwa (Besan halwa),276.78826904296875,25.77559471130371,5.87522554397583,17.297237396240234,15.834343910217283,1.8171298503875728
810,Prawn sandwich,169.64527893066406,11.891688346862791,10.360613822937012,9.27368450164795,1.2107017040252686,1.5500438213348389
811,Watercress sandwich,229.4174652099609,28.032331466674805,5.168360233306885,11.471363067626951,1.8124710321426392,2.2593533992767334
812,Fish sandwich ,150.197021484375,10.088993072509766,4.7249064445495605,10.368215560913086,1.0428632497787476,1.228398084640503
813,Kidney bean sandwich with cottage cheese,176.6407928466797,18.859739303588867,9.845356941223145,6.842348098754883,3.6881213188171382,3.65869140625
816,Lemon cookies,394.4773254394531,42.18605041503906,5.62749719619751,23.01546287536621,23.471981048583984,0.7844515442848206
818,Raspberry shortbread cookies,441.1209716796875,61.24797058105469,2.99609899520874,21.251039505004883,40.8618392944336,0.7464867830276489
819,Pumpkin cookies ,218.39529418945312,44.69233703613281,2.5142292976379395,3.930473566055298,31.624347686767575,1.059875726699829
820,Greenpea cookies,159.4171600341797,23.07396507263184,6.528696537017822,4.243386268615723,14.447065353393556,5.316641330718994
821,Sunflower cookies,520.6232299804688,40.06427764892578,9.48983097076416,36.2818489074707,24.27962875366211,3.950791120529175
822,Cardamom cookies (Elaichi cookies),400.4893493652344,53.99033737182617,5.09862756729126,19.11948776245117,38.99480438232422,2.786825180053711
823,Hazelnut cookies,493.3157653808594,39.43731689453125,6.248396396636963,34.97259521484375,22.0075798034668,2.4542274475097656
824,Milk cookies,459.4341735839844,48.428184509277344,10.493767738342283,24.96055030822754,22.060625076293945,0.9948435425758362
825,Cranberry cookies,272.482421875,36.39063262939453,3.9216148853302,12.661157608032228,19.963930130004883,1.126891016960144
828,Peach blueberry preserves,177.3811492919922,45.763973236083984,0.5251616835594177,0.2012289762496948,45.330078125,1.14139723777771
829,Pear preserves (Naashpati ka murabba),101.2390365600586,25.66578483581543,0.2510855495929718,0.1864270269870758,25.188047409057617,3.0575222969055176
830,Starfruit preserves ,128.9264678955078,33.62123107910156,0.2418461591005325,0.1172307729721069,33.46615219116211,0.7781538367271423
831,Gooseberry pickle (Amla ka achaar),278.5849609375,7.612276554107666,1.5463242530822754,27.60933494567871,0.357848972082138,3.698528528213501
832,Lotus stem pickle (Kamal kakdi ka achar),102.69074249267578,20.070594787597656,1.442939281463623,1.5996668338775637,2.5317747592926025,8.581247329711914
833,Date pickle (Khajoor ka achaar),182.2870635986328,34.66094970703125,1.6772139072418213,4.205400466918945,30.473812103271484,5.2036542892456055
834,Garlic pickle (Lahasun ka achar),413.6179504394531,9.753618240356444,3.722050189971924,39.88408279418945,2.323113203048706,5.1255292892456055
835,Fermented bamboo shoot pickle (Mesu pickle),59.83161544799805,1.7324771881103516,1.5793578624725342,5.591376304626465,0.2855045795440674,2.2384402751922607
836,Sweet peach pickle (Aadoo ka achaar),144.63511657714844,37.009674072265625,0.4617391526699066,0.2042857110500335,36.46366500854492,1.315481424331665
839,Green tomato pickle (Haray tamatar ka achaar),193.2611083984375,2.866100549697876,1.2349056005477903,19.672609329223636,0.7654402852058411,1.737044095993042
841,Coconut pickle (Nariyal ka aachar),517.2561645507812,11.533623695373535,3.022852897644043,51.71007537841797,8.979310989379883,6.34919023513794
842,Potato pickle (Aloo ka achaar),369.1396789550781,7.865382671356201,2.073549270629883,36.45631790161133,0.8196935653686523,2.2119264602661133
844,Afghani chicken,151.51295471191406,1.9462581872940063,15.66301727294922,9.069842338562012,0.8278524279594421,0.3076152801513672
845,Fish orly,563.699951171875,4.266434192657471,5.872488498687744,58.18387222290039,0.2374433130025863,0.326774388551712
846,Hariyali Fish Tikka,150.23699951171875,2.205204486846924,14.00955867767334,9.405717849731444,0.8348767757415771,0.9890422821044922
847,Chicken manchurian,142.33798217773438,6.062744617462158,9.533809661865234,11.958362579345703,0.8952563405036926,0.4115220010280609
848,Handi chicken,166.0196533203125,1.494889497756958,12.322555541992188,12.46326732635498,0.7543935179710388,0.6710296273231506
849,Lemon chicken,169.78912353515625,0.5507365465164185,20.198272705078125,9.655328750610352,0.1621320843696594,0.1596775203943252
850,Lemon butter fish,160.2456817626953,0.753724992275238,16.383150100708008,10.258563041687012,0.228300005197525,0.3618749976158142
851,Baked eggs in tomato sauce,80.04957580566406,3.7764370441436768,4.919628143310547,5.224381923675537,2.0262110233306885,0.0083316583186388
853,Spinach mushroom scrambled egg (Palak mushroom bhurji),158.8451690673828,0.5877930521965027,13.27927017211914,11.5103178024292,0.1048518642783165,0.3945212364196777
854,Corn omelette/omlet,166.92759704589844,1.5704118013381958,11.371248245239258,12.89288330078125,0.4089575409889221,0.0213384814560413
855,Cajun chicken,184.9423065185547,1.9431791305541992,12.691536903381348,13.98684310913086,1.0968283414840698,0.887738823890686
856,Paaner do pyaza,127.70478057861328,3.4062819480896,4.215830326080322,10.870146751403809,2.1970484256744385,0.8370941281318665
857,Cabbage manchurian (Pattagobhi manchurian),224.2626190185547,4.848986625671387,0.6360360383987427,22.484838485717773,0.3337308466434479,0.3719408214092254
858,Gobi 65,278.29315185546875,3.592367887496948,0.5613018274307251,29.109731674194336,0.2891110479831695,0.570992648601532
859,Paneer lababdar,105.4761199951172,3.367576360702514,3.983811855316162,8.464692115783691,1.9636380672454836,1.1574817895889282
860,Roasted cauliflower steak,78.6754150390625,2.024610042572021,2.047660112380981,6.697648525238037,0.4433527290821075,3.532386541366577
861,Sauteed radishes with green beans,94.32460021972656,6.036933898925781,2.413181066513061,6.608610153198242,1.777389645576477,3.518898725509644
862,Garlic chutney/Poondu chutney (Lahasun ki chutney),255.508056640625,20.43686294555664,3.336231231689453,17.551773071289062,13.359962463378906,5.146976470947266
863,Schezwan chutney,205.1857452392578,10.791571617126465,3.3259973526000977,17.722034454345703,5.656063556671143,5.722404003143311
864,Onion chutney (Pyaaz ki chutney/Vengaya chutney),143.93809509277344,13.519841194152832,2.9694440364837646,8.380476951599121,6.804988384246826,4.601819038391113
865,Dates chutney (Khajoor ki chutney),103.57244110107422,21.69153213500977,1.068406581878662,1.12237811088562,18.67667007446289,3.411778450012207
866,Chicken salad,338.1940612792969,1.3028947114944458,15.32790470123291,30.256547927856445,0.9619534611701964,1.9957489967346191
867,Macaroni salad,262.1925964355469,21.62845039367676,5.015699863433838,17.782337188720703,3.726341485977173,0.555027186870575
868,Cabbage raita (Pattagobhi raita),84.83695983886719,5.247120380401611,3.2444281578063965,5.759586334228516,4.214109420776367,0.9255675077438354
869,Pomegranate raita (Anaar ka raita),72.6445083618164,7.151958465576172,4.047695159912109,3.238284111022949,7.012253284454346,0.5999307036399841
870,Onion raita (Pyaaz ka raita),71.55741119384766,7.862971305847168,4.8553996086120605,2.425239562988281,7.069936275482178,0.6479872465133667
871,Green chilli raita (Hari mirch ka raita),77.12936401367188,7.660936832427978,5.578923225402832,2.9244089126586914,7.493175983428955,0.2587241530418396
872,Kale salad,177.7139434814453,5.0063252449035645,4.855113506317139,15.32857894897461,3.306336641311645,1.3593477010726929
873,Spinach and paneer souffle ,186.1947326660156,9.640643119812012,7.561341285705566,13.49350357055664,2.805609703063965,1.068436861038208
874,Masala souffle ,123.5146484375,8.020496368408203,6.383276462554932,7.365000247955322,1.836639165878296,1.242013454437256
875,Chicken and cheese souffle,182.354248046875,3.466061353683472,9.068145751953123,14.738247871398926,2.4645779132843018,0.2564961612224579
876,Tamarind chutney (Chintapandu pachadi/Puli chutney),109.14761352539062,25.06587791442871,0.8776803612709045,0.4835139811038971,22.84941291809082,1.6482878923416138
877,Pav bhaji masala,230.4664001464844,29.14894294738769,9.129295349121094,10.964405059814451,1.4812334775924685,24.304845809936523
878,Green chutney,79.41742706298828,10.008160591125488,5.423238754272461,1.6046245098114014,0.918391227722168,5.836636066436768
879,Sago khitchdi/khichri (Sabudana khitchdi/khichri),187.1644744873047,22.413801193237305,2.721275806427002,10.101280212402344,1.0335208177566528,1.8236956596374512
880,Gram flour chilla/cheela (Besan chilla/cheela),135.9300994873047,21.02887725830078,7.802441120147705,2.852105140686035,1.8686106204986568,4.250900268554688
881,Vegetable namkeen jave,112.23060607910156,18.97719955444336,2.930877923965454,2.5060160160064697,1.0416624546051023,2.8592631816864014
882,Khakhra,178.4959716796875,27.66258430480957,4.775326251983643,5.3191657066345215,0.8809743523597717,5.433740615844727
883,Moong bean dosa (Pesarattu),285.9556884765625,31.906055450439453,12.318492889404297,11.665361404418944,2.9005160331726074,6.040430545806885
884,Methi thepla,346.1560974121094,41.33902740478516,8.980030059814453,15.945419311523438,2.9823226928710938,7.560302734375
885,Rice puttu (Ari puttu),81.98186492919922,11.821471214294434,1.260176181793213,3.125922441482544,0.3299214541912079,0.7560105323791504
886,Buckwheat pancake (Khura),263.2983093261719,27.277254104614254,2.9074223041534424,16.432849884033203,0.6405746340751648,0.5591700077056885
887,Quinoa khichdi/khichri,64.01083374023438,8.831241607666016,3.178802013397217,1.591099739074707,0.6878358125686646,2.576716423034668
888,Khakhra chaat,358.6632995605469,16.642343521118164,4.5239996910095215,30.647899627685547,3.2619199752807617,3.041581869125366
889,Banana appam,469.8054504394531,20.05764961242676,1.1678863763809204,42.527591705322266,9.94823932647705,0.6738700270652771
890,Veg manchurian,585.6408081054688,6.818906784057617,0.889366090297699,61.65210723876953,0.7571099996566772,1.1610925197601318
891,Pav bhaji,96.52545928955078,11.993011474609377,2.660388708114624,4.317642688751221,2.05706000328064,1.9795962572097776
892,Rice murukku,593.989990234375,33.2929573059082,5.414796352386475,48.2248420715332,0.1703379601240158,2.182837963104248
893,Bhel puri ,509.886962890625,16.467708587646484,3.5175111293792725,47.91156768798828,3.4082601070404053,2.2402548789978027
894,Semolina dhokla (Suji/Rava dhokla),194.9146881103516,30.864978790283203,5.435585975646973,5.201395988464356,1.847110629081726,5.1176629066467285
895,Spicy corn chaat ,479.799072265625,11.44692039489746,4.6070170402526855,46.55184173583984,0.9480851292610168,2.1678731441497803
896,Jackfruit fritters (Ponsa mulik/Kathal ka pakora),597.7876586914062,24.00228309631348,2.3409385681152344,54.40557861328125,11.48095989227295,1.5007253885269165
899,Mango cheesecake,152.45855712890625,20.06123161315918,2.3884427547454834,7.303961277008057,15.359848976135254,1.1448510885238647
906,Ham and Bean soup,96.0418930053711,4.176568984985352,10.60739040374756,4.150700569152832,1.4349042177200315,0.5431236028671265
907,Whey soup,68.91048431396484,6.2591962814331055,3.4547104835510254,3.3377671241760254,5.867488861083984,0.8394663333892822
908,Bottle gourd soup (Ghiya/Lauki soup),23.048173904418945,1.1608973741531372,0.4537061154842376,1.7946178913116455,0.3885237872600555,0.9585292339324952
909,Baked potato soup,147.0542449951172,5.851165294647217,5.732051372528076,11.208162307739258,3.4383676052093506,0.2987647950649261
910,Pumpkin soup,40.04545211791992,2.0762312412261963,0.4700942039489746,3.201167106628418,1.469531536102295,1.1907851696014404
911,Sweet corn soup,32.245758056640625,3.5647780895233154,0.9903046488761902,1.632310152053833,0.8957120776176453,0.3113521337509155
912,Paneer soup,47.85079574584961,2.424072742462158,3.221964836120605,2.8007285594940186,1.977347493171692,0.2802783548831939
913,Curried Cauliflower soup,37.3232421875,3.1168854236602783,6.715078353881836,9.773260116577148,1.7909719944000244,2.3384039402008057
914,Millet soup,55.99332427978516,8.220386505126953,11.262971878051758,12.56999397277832,1.453009843826294,2.8229727745056152
915,Lemon coriander soup,108.06228637695312,10.31631851196289,2.2682912349700928,6.258704662322998,2.195164680480957,6.769292831420898
916,Garlic soup,194.8583831787109,6.985138893127441,2.3835415840148926,17.61923599243164,2.3867361545562744,1.6631944179534912
917,Dal makhani,74.04019927978516,7.959490299224853,3.3151679039001465,3.063302993774414,0.7979497909545898,2.271136522293091
918,Dalma,118.9263687133789,15.04275608062744,4.908376216888428,4.58409309387207,3.0963120460510254,2.159248113632202
919,Split bengal gram dal (Channa dal),99.6711654663086,9.994173049926758,4.151535987854004,4.622377872467041,0.9755985736846924,3.717142581939697
920,Horsegram dal (Kulthi dal) ,55.64741134643555,8.206653594970703,2.9093685150146484,1.134617567062378,0.7221468091011047,1.5217235088348389
921,Panchmel dal,111.22245025634766,10.708924293518066,4.625019073486328,5.355630397796631,0.746546745300293,3.196727514266968
922,Dal dhokli,68.73714447021484,8.545230865478516,2.957137107849121,2.470521688461304,1.1223342418670654,1.8612905740737915
923,Gujarati handvo ,207.0894470214844,31.85533142089844,8.239668846130371,4.8008952140808105,2.510761260986328,4.954425811767578
924,Sev (Omapodi/Karapusa),609.1427612304688,12.869951248168944,5.116390705108643,60.076416015625,0.5254898071289062,2.3469502925872803
925,Papdi,708.9610595703125,12.893328666687012,1.8294638395309448,72.11148071289062,0.3131486177444458,0.5640878081321716
926,Jowar dosa,294.3470153808594,40.53221130371094,8.503503799438477,10.27633285522461,0.5922584533691406,5.561932563781738
927,Bread roll,435.45611572265625,16.117511749267578,2.8546462059021,40.24937438964844,0.9438027143478394,1.446118712425232
928,Soya seekh kebab,115.0494155883789,10.00042724609375,5.395382404327393,5.878253936767578,0.5147953629493713,2.2374064922332764
929,Classic seasoned black beans,28.77848243713379,7.656426429748535,8.007211685180664,8.283315658569336,0.4413317143917084,3.5063984394073486
930,Maa chaane ki dal,344.66571044921875,43.10886001586914,19.800254821777344,9.504158020019531,1.0539500713348389,13.450533866882324
931,Garlic chickpea soup (Lahasun aur chane ka shoraba),89.53046417236328,13.91794776916504,4.4476823806762695,2.014414072036743,2.6529541015625,2.8396425247192383
932,White sauce (thin),115.16873931884766,6.578080654144287,3.312936544418335,8.407753944396973,4.584376335144043,0.0741650685667991
933,White sauce (medium),151.2744140625,7.977153301239014,3.358149528503418,11.76241970062256,4.323345184326172,0.1375088989734649
934,White sauce (thick),209.69386291503903,10.240869522094728,3.431304216384888,17.190311431884766,3.900993824005127,0.2400000095367431
935,Cheese sauce,194.7616424560547,7.081819534301758,7.683526515960693,15.124773025512695,4.527501583099365,0.1179813146591186
936,Egg sauce,146.85301208496094,5.879554271697998,5.967252254486084,11.078859329223633,3.191239356994629,0.124170497059822
937,Mushroom sauce,137.56356811523438,7.312911510467529,3.3937973976135254,10.506138801574709,3.85556960105896,0.4667405188083648
939,Brown sauce,109.17575073242188,5.378172397613525,11.92262077331543,23.673311233520508,0.129620686173439,1.6895172595977783
940,Classic italian pasta,42.119998931884766,4.402204036712647,0.5723424553871155,2.453221082687378,2.939479351043701,1.3620562553405762
941,Pasta spinach sauce,85.46442413330078,1.7601345777511597,1.7649435997009275,7.8962721824646,1.041579246520996,0.8597145080566406
942,Pasta cheese sauce,149.26318359375,9.002586364746094,4.331730365753174,10.84160327911377,4.216065406799316,0.1378142088651657
945,Thousand island dressing,407.8734130859375,4.494444370269775,1.3655555248260498,42.86518478393555,3.1048147678375244,0.456296294927597
946,Curd dip,79.95415496826172,7.948309898376465,5.043828964233398,3.3587372303009038,7.119185447692871,0.1033808588981628
951,Glace icing,323.5146179199219,86.31465911865234,0.0056164385750889,0.0102739734575152,85.35054779052734,0.0
952,Royal icing,332.5834350585937,86.52952575683594,1.7395058870315552,0.0187058821320533,85.57211303710938,0.0
953,American frosting,257.5739440917969,67.47669219970703,1.05374014377594,0.0085010705515742,67.46106719970703,0.0
954,Gum icing,223.07041931152344,53.1887321472168,5.943661689758301,0.0,52.630985260009766,0.0
955,Channa murmura premix,339.0922241210937,72.58899688720703,10.586999893188477,3.276000022888184,1.5190000534057615,8.211999893188477
956,Cracked wheat and green gram dal premix (Dalia moong dal premix),362.1578063964844,64.74500274658203,15.890999794006348,5.1080002784729,0.6319999694824219,11.661999702453612
957,Rice flakes and roasted channa ,333.40399169921875,71.93799591064453,10.565999984741213,2.940000057220459,1.309000015258789,8.842000007629395
958,Spinach soup in milk ,56.72266387939453,3.9766666889190674,2.886666774749756,3.200000047683716,3.3399999141693115,0.7933333516120911
959,Vegetable soup,55.20608139038086,7.601568698883057,2.217254877090454,1.5501961708068848,1.6094118356704712,3.013725519180298
960,Mashed banana with milk,95.43451690673828,14.622580528259276,2.5064516067504883,2.993548393249512,11.348386764526367,0.7129032611846924
961,Poha with curd (Poha aur dahi),173.32456970214844,26.723424911499023,6.011369705200195,4.653630256652832,5.460479736328125,1.0943834781646729
962,Potato with curd,73.1800765991211,12.005975723266602,3.191235065460205,1.332669377326965,3.298804759979248,1.0219123363494873
963,Sweet wheat porridge (Sweet dalia),140.66305541992188,23.767778396606445,5.114999771118164,2.793888807296753,12.233888626098633,2.365000009536743
964,Vegetable khichdi/khichri,143.16549682617188,19.57269287109375,5.610701084136963,4.525830268859863,3.709594249725342,2.4538745880126958
965,Moong dal mixture,158.83575439453125,33.92567443847656,4.6208109855651855,1.002972960472107,24.682973861694336,1.8972972631454468
966,Cracked wheat khichri/khichdi (Dalia khichri/khichdi),167.45303344726562,22.34886932373047,7.55656099319458,5.5158371925354,3.787330389022827,3.744796276092529
967,Stewed apple,91.93085479736328,22.49142837524414,0.1657142788171768,0.365714281797409,20.445714950561523,1.4799998998641968
968,Lemon squash (Nimbu ka squash),184.55859375,48.87726974487305,0.153798833489418,0.0615195333957672,48.87726974487305,0.0
969,Orange squash (Santre ka squash),193.25868225097656,50.88280487060547,0.2153183668851852,0.0399876944720745,50.5567512512207,0.3968009650707245
970,Lichi squash,198.33128356933597,51.956321716308594,0.3045216798782348,0.079975388944149,51.30728912353516,0.4121808409690857
971,Mango squash (Aam ka squash),194.65548706054688,50.9627799987793,0.1661027371883392,0.1691787093877792,50.83666610717773,0.5782836079597473
972,Pineapple squash (Ananas ka squash),195.0230712890625,51.344200134277344,0.159950777888298,0.0492156259715557,51.07966613769531,1.0642879009246826
973,Lemon and ginger squash (Nimbu aur adrak ka squash),170.3428955078125,44.06078338623047,0.5438368916511536,0.2099370211362838,42.529239654541016,1.0716785192489624
974,Apple jam (Seb ka murabba),188.7895050048828,48.55500030517578,0.1449999958276748,0.3199999928474426,46.76499938964844,1.2949999570846558
975,Plum jam (Aloo bukhara jam),178.8855743408203,46.20192337036133,0.3076923191547394,0.1923076957464218,45.25480651855469,0.995192289352417
976,Pineapple jam ,149.1791534423828,38.26698303222656,0.3216981291770935,0.1509433984756469,37.44245147705078,2.2028303146362305
977,Guava jelly (Amrood ki jelly),115.7423095703125,28.17692375183105,1.1076922416687012,0.2461538463830948,27.384614944458008,6.607692241668701
978,Orange marmalade (Santray ka murabba),104.16790771484376,25.94271278381348,0.6608833074569702,0.1293690800666809,25.087129592895508,1.9669716358184812
979,Carrot murabba (Gajar ka murabba),175.24032592773438,45.59999847412109,0.3166666626930237,0.1566666662693023,44.82666778564453,1.3933333158493042
980,Gooseberry marmalade (Amla murabba),123.1607666015625,32.34332275390625,0.1362397819757461,0.0272479560226202,28.610353469848636,0.0
982,Mango pickle (Aam ka achaar),192.11915588378903,8.114914894104004,1.5958982706069946,17.888084411621094,1.794661045074463,3.676610231399536
983,Mixed vegetable pickle (Sabziyoon ka achaar),211.2047119140625,7.483425140380859,1.8994140625,19.682106018066406,2.769052267074585,2.7636446952819824
984,Sweet lemon pickle (Neembu ka meetha achaar),69.54161071777344,16.8696346282959,1.220234990119934,0.2084007859230041,14.631742477416992,2.1344974040985107
985,Plum chutney (Aloo bukhara ki chutney),177.1083221435547,44.95407485961914,0.4656157791614532,0.2858990132808685,43.90357208251953,1.368325114250183
986,Raw mango chutney (Kachhe aam/Kairi ki chutney),193.1336212158203,49.940528869628906,0.5147537589073181,0.1557109057903289,45.22427749633789,2.1696717739105225
987,Tomato sauce,34.327598571777344,7.233640193939209,0.8106241226196289,0.2736711502075195,5.687477111816406,1.7875062227249146
988,Tomato puree,20.624134063720703,3.684470891952514,0.7517309784889221,0.2472799271345138,2.319485664367676,1.5628091096878052
989,Garam masala,254.2149200439453,26.19553565979004,9.887499809265137,10.97232151031494,1.7910714149475098,35.56428527832031
990,Chat masala,222.5819091796875,23.86600112915039,8.190000534057617,9.913000106811523,0.7899999618530273,18.621000289916992
991,Kashmiri masala,389.0205993652344,23.160572052001957,8.25822925567627,31.0297908782959,2.41015625,12.12020778656006
992,Rasam powder (Rasam masala),267.9608764648437,25.18659782409668,12.037423133850098,11.802268028259276,1.9109278917312624,35.709381103515625
993,Sambar powder (Sambar masala),297.4648742675781,23.37696075439453,12.496862411499023,15.577156066894531,1.871176481246948,34.55549240112305
994,Tartare sauce,610.9349975585938,2.9600000381469727,1.435882329940796,66.11764526367188,2.1823527812957764,0.4158823490142822
995,Barbeque sauce,121.93416595458984,20.46231842041016,0.957167387008667,4.513476371765137,18.878625869750977,0.6895279288291931
997,Green chilli sauce,46.05666732788086,7.364814758300781,1.2481482028961182,0.2666666507720947,5.359259128570557,1.7666666507720947
999,Dal moong,43.68643951416016,4.920639514923096,2.2027125358581543,1.6174625158309937,0.1266681104898452,1.0771321058273315
1000,Cumin seeds baghar (Jeera baghar/tadka),736.8055419921875,5.218461513519287,3.336153984069824,78.76769256591797,0.489230751991272,6.007692337036133
1001,Onion tomato baghar (Pyaaz tamatar ka tadka),137.5240936279297,6.172307014465332,1.259573221206665,11.977766036987305,3.505309581756592,2.119181871414185
1003,Hot cherry sauce,252.74057006835935,67.94575500488281,0.132339596748352,0.0712896957993507,17.650680541992188,0.0
1004,Apple jelly (Seb ki jelly),152.12632751464844,39.369998931884766,0.0966666713356971,0.2133333384990692,38.176666259765625,0.8633333444595337
1005,Marmalade (Murabba),143.76133728027344,37.63999938964844,0.233333334326744,0.0433333329856395,37.28666687011719,0.429999977350235
1006,Plum squash (Aloo bukhara squash),211.16770935058597,55.51112365722656,0.1599600166082382,0.0999750047922134,55.01874542236328,0.5173707008361816
1008,Brinjal pickle (Baingan ka achaar),139.00650024414062,4.229420185089111,2.2393479347229004,12.977826118469238,1.0698550939559937,4.616231918334961
1009,Sweet and sour tomato pickle (Khatta meetha tamatar ka achaar),60.87690734863281,6.554004192352295,1.257986068725586,3.238919734954834,4.309064865112305,2.195364475250244
1010,Jhatpat achar with carrot (Jhatpat achaar gajar ke saath),91.21414947509766,6.324066162109375,1.9809129238128664,6.548755168914795,3.0358920097351074,5.075103759765625
1011,Tomato chutney (Tamatar ki chutney),176.06993103027344,31.845258712768555,0.970114290714264,6.009744167327881,30.016298294067383,1.4896570444107056
1012,Tomato ketchup,33.068580627441406,6.478251457214356,0.9050446152687072,0.3000456988811493,4.684992790222168,1.8968619108200075
1018,Raw mango drink (Aam panna),35.92,9.05,0.16,0.03,7.49,0.61
1021,Lemonade,20.8,5.48,0.03,0.01,5.47,0.02
1022,Lem-o-gin,21.52,5.55,0.08,0.03,5.38,0.13
1024,Coco pine cooler,32.75,5.72,0.56,1.0,5.52,0.26
1025,Summer cooler,22.43,5.43,0.37,0.04,5.21,0.2
1026,Hot cocoa,90.1,9.23,3.36,4.56,9.01,0.0
1032,Egg nog,97.14,8.15,4.78,5.11,8.06,0.02
1033,Sweet Lassi (Meethi lassi),35.66,6.51,1.29,0.68,6.51,0.0
1035,Cheese and chilli sandwich ,218.11,27.4,6.8,9.78,2.38,2.08
1036,Egg sandwich (Ande ka sandwich),285.96,29.16,8.69,15.8,1.86,1.88
1037,Cucumber sandwich (Kheere ka sandwich),188.6,25.77,4.8,8.0,1.64,2.45
1038,Cheese and pineapple sandwich (Cheese aur ananas ka sandwich),257.71,29.1,8.2,12.8,4.1,2.33
1039,Cheese and tomato sandwich (Cheese aur tamatar ke sandwich),243.32,26.92,7.92,12.27,2.85,1.97
1040,Chicken sandwich,253.27,25.38,13.12,11.75,1.6,1.64
1041,Peanut and tomato sandwich (Moongfali aur tamatar ka sandwich),291.43,28.54,9.53,16.14,2.82,4.03
1042,Rainbow sandwich,272.75,34.26,7.75,12.54,4.05,2.1
1043,Club sandwich ,235.32,18.51,7.31,15.12,2.01,1.81
1044,Vegetarian club sandwich,198.33,19.68,5.45,11.33,2.08,2.06
1045,Pin wheel sandwich,311.52,14.0,8.77,24.93,1.45,0.93
1046,Carrot apple sandwich (Gajar aur seb ka sandwich),214.11,29.04,5.3,9.12,5.3,3.66
1049,Egg and tomato sandwich (Ande aur tamatar ka sandwich),222.11,25.9,7.66,10.51,2.09,1.77
